date,region,price_vnd_per_kg,scraped_at,source
2025-09-15,GiaLai,119000,2025-11-07T01:46:32.046758,chart_data
2025-09-15,LamDong,118000,2025-11-07T01:46:32.051260,chart_data
2025-09-16,DakLak,119500,2025-11-07T01:46:32.055520,chart_data
2025-09-16,DakNong,119500,2025-11-07T01:46:32.059692,chart_data
2025-09-16,GiaLai,119300,2025-11-07T01:46:32.046764,chart_data
2025-09-16,LamDong,118700,2025-11-07T01:46:32.051267,chart_data
2025-09-17,DakLak,119000,2025-11-07T01:46:32.055526,chart_data
2025-09-17,DakNong,119000,2025-11-07T01:46:32.059698,chart_data
2025-09-17,GiaLai,118800,2025-11-07T01:46:32.046772,chart_data
2025-09-17,LamDong,118300,2025-11-07T01:46:32.051274,chart_data
2025-09-18,DakLak,119000,2025-11-07T01:46:32.055532,chart_data
2025-09-18,DakNong,119000,2025-11-07T01:46:32.059704,chart_data
2025-09-18,GiaLai,118800,2025-11-07T01:46:32.046778,chart_data
2025-09-18,LamDong,118300,2025-11-07T01:46:32.051281,chart_data
2025-09-19,DakLak,118000,2025-11-07T01:46:32.055539,chart_data
2025-09-19,DakNong,118200,2025-11-07T01:46:32.059710,chart_data
2025-09-19,GiaLai,118000,2025-11-07T01:46:32.046784,chart_data
2025-09-19,LamDong,117700,2025-11-07T01:46:32.051287,chart_data
2025-09-20,DakLak,115200,2025-11-07T01:46:32.055545,chart_data
2025-09-20,DakNong,115500,2025-11-07T01:46:32.059716,chart_data
2025-09-20,GiaLai,115200,2025-11-07T01:46:32.046790,chart_data
2025-09-20,LamDong,114700,2025-11-07T01:46:32.051293,chart_data
2025-09-21,DakLak,114500,2025-11-07T01:46:32.055551,chart_data
2025-09-21,DakNong,114500,2025-11-07T01:46:32.059724,chart_data
2025-09-21,GiaLai,114400,2025-11-07T01:46:32.046796,chart_data
2025-09-21,LamDong,114000,2025-11-07T01:46:32.051299,chart_data
2025-09-22,DakLak,116000,2025-11-07T01:46:32.055557,chart_data
2025-09-22,DakNong,116300,2025-11-07T01:46:32.059730,chart_data
2025-09-22,GiaLai,116000,2025-11-07T01:46:32.046802,chart_data
2025-09-22,LamDong,115600,2025-11-07T01:46:32.051305,chart_data
2025-09-23,DakLak,117000,2025-11-07T01:46:32.055563,chart_data
2025-09-23,DakNong,117300,2025-11-07T01:46:32.059736,chart_data
2025-09-23,GiaLai,116800,2025-11-07T01:46:32.046808,chart_data
2025-09-23,LamDong,116500,2025-11-07T01:46:32.051311,chart_data
2025-09-24,DakLak,119300,2025-11-07T01:46:32.055570,chart_data
2025-09-24,DakNong,119500,2025-11-07T01:46:32.059742,chart_data
2025-09-24,GiaLai,119300,2025-11-07T01:46:32.046814,chart_data
2025-09-24,LamDong,118300,2025-11-07T01:46:32.051318,chart_data
2025-09-25,DakLak,120000,2025-11-07T01:46:32.055576,chart_data
2025-09-25,DakNong,120000,2025-11-07T01:46:32.059750,chart_data
2025-09-25,GiaLai,119800,2025-11-07T01:46:32.046822,chart_data
2025-09-25,LamDong,119300,2025-11-07T01:46:32.051324,chart_data
2025-09-26,DakLak,119000,2025-11-07T01:46:32.055582,chart_data
2025-09-26,DakNong,119000,2025-11-07T01:46:32.059756,chart_data
2025-09-26,GiaLai,119000,2025-11-07T01:46:32.046828,chart_data
2025-09-26,LamDong,118200,2025-11-07T01:46:32.051331,chart_data
2025-09-27,DakLak,120000,2025-11-07T01:46:32.055588,chart_data
2025-09-27,DakNong,120500,2025-11-07T01:46:32.059762,chart_data
2025-09-27,GiaLai,120000,2025-11-07T01:46:32.046834,chart_data
2025-09-27,LamDong,119300,2025-11-07T01:46:32.051339,chart_data
2025-09-28,DakLak,122200,2025-11-07T01:46:32.055594,chart_data
2025-09-28,DakNong,122500,2025-11-07T01:46:32.059768,chart_data
2025-09-28,GiaLai,122200,2025-11-07T01:46:32.046842,chart_data
2025-09-28,LamDong,121500,2025-11-07T01:46:32.051345,chart_data
2025-09-29,DakLak,124000,2025-11-07T01:46:32.055601,chart_data
2025-09-29,DakNong,124500,2025-11-07T01:46:32.059774,chart_data
2025-09-29,GiaLai,124000,2025-11-07T01:46:32.046848,chart_data
2025-09-29,LamDong,123500,2025-11-07T01:46:32.051352,chart_data
2025-09-30,DakLak,124200,2025-11-07T01:46:32.055608,chart_data
2025-09-30,DakNong,124500,2025-11-07T01:46:32.059780,chart_data
2025-09-30,GiaLai,124000,2025-11-07T01:46:32.046855,chart_data
2025-09-30,LamDong,123500,2025-11-07T01:46:32.051358,chart_data
2025-10-01,DakLak,125300,2025-11-07T01:46:32.055615,chart_data
2025-10-01,DakNong,125500,2025-11-07T01:46:32.059786,chart_data
2025-10-01,GiaLai,125000,2025-11-07T01:46:32.046861,chart_data
2025-10-01,LamDong,124700,2025-11-07T01:46:32.051366,chart_data
2025-10-02,DakLak,125300,2025-11-07T01:46:32.055621,chart_data
2025-10-02,DakNong,125500,2025-11-07T01:46:32.059792,chart_data
2025-10-02,GiaLai,125000,2025-11-07T01:46:32.046867,chart_data
2025-10-02,LamDong,124700,2025-11-07T01:46:32.051372,chart_data
2025-10-03,DakLak,125300,2025-11-07T01:46:32.055627,chart_data
2025-10-03,DakNong,125500,2025-11-07T01:46:32.059798,chart_data
2025-10-03,GiaLai,125000,2025-11-07T01:46:32.046874,chart_data
2025-10-03,LamDong,124700,2025-11-07T01:46:32.051378,chart_data
2025-10-04,DakLak,124300,2025-11-07T01:46:32.055633,chart_data
2025-10-04,DakNong,124500,2025-11-07T01:46:32.059804,chart_data
2025-10-04,GiaLai,124200,2025-11-07T01:46:32.046880,chart_data
2025-10-04,LamDong,123700,2025-11-07T01:46:32.051384,chart_data
2025-10-05,DakLak,125800,2025-11-07T01:46:32.055640,chart_data
2025-10-05,DakNong,126000,2025-11-07T01:46:32.059810,chart_data
2025-10-05,GiaLai,125800,2025-11-07T01:46:32.046886,chart_data
2025-10-05,LamDong,125300,2025-11-07T01:46:32.051390,chart_data
2025-10-06,DakLak,127600,2025-11-07T01:46:32.055646,chart_data
2025-10-06,DakNong,127800,2025-11-07T01:46:32.059817,chart_data
2025-10-06,GiaLai,127500,2025-11-07T01:46:32.046893,chart_data
2025-10-06,LamDong,126800,2025-11-07T01:46:32.051396,chart_data
2025-10-07,DakLak,128800,2025-11-07T01:46:32.055652,chart_data
2025-10-07,DakNong,129000,2025-11-07T01:46:32.059823,chart_data
2025-10-07,GiaLai,128800,2025-11-07T01:46:32.046899,chart_data
2025-10-07,LamDong,127800,2025-11-07T01:46:32.051403,chart_data
2025-10-08,DakLak,128800,2025-11-07T01:46:32.055658,chart_data
2025-10-08,DakNong,129000,2025-11-07T01:46:32.059829,chart_data
2025-10-08,GiaLai,128800,2025-11-07T01:46:32.046905,chart_data
2025-10-08,LamDong,127800,2025-11-07T01:46:32.051409,chart_data
2025-10-09,DakLak,128800,2025-11-07T01:46:32.055664,chart_data
2025-10-09,DakNong,129000,2025-11-07T01:46:32.059835,chart_data
2025-10-09,GiaLai,128800,2025-11-07T01:46:32.046911,chart_data
2025-10-09,LamDong,127800,2025-11-07T01:46:32.051415,chart_data
2025-10-10,DakLak,130500,2025-11-07T01:46:32.055671,chart_data
2025-10-10,DakNong,130700,2025-11-07T01:46:32.059841,chart_data
2025-10-10,GiaLai,130500,2025-11-07T01:46:32.046918,chart_data
2025-10-10,LamDong,129700,2025-11-07T01:46:32.051421,chart_data
2025-10-11,DakLak,128000,2025-11-07T01:46:32.055677,chart_data
2025-10-11,DakNong,128200,2025-11-07T01:46:32.059847,chart_data
2025-10-11,GiaLai,128000,2025-11-07T01:46:32.046924,chart_data
2025-10-11,LamDong,127200,2025-11-07T01:46:32.051427,chart_data
2025-10-12,DakLak,129000,2025-11-07T01:46:32.055683,chart_data
2025-10-12,DakNong,129200,2025-11-07T01:46:32.059853,chart_data
2025-10-12,GiaLai,129000,2025-11-07T01:46:32.046930,chart_data
2025-10-12,LamDong,128300,2025-11-07T01:46:32.051433,chart_data
2025-10-13,DakLak,130400,2025-11-07T01:46:32.055689,chart_data
2025-10-13,DakNong,130500,2025-11-07T01:46:32.059859,chart_data
2025-10-13,GiaLai,130400,2025-11-07T01:46:32.046936,chart_data
2025-10-13,LamDong,129500,2025-11-07T01:46:32.051439,chart_data
2025-10-14,DakLak,130500,2025-11-07T01:46:32.055696,chart_data
2025-10-14,DakNong,130500,2025-11-07T01:46:32.059867,chart_data
2025-10-14,GiaLai,130500,2025-11-07T01:46:32.046944,chart_data
2025-10-14,LamDong,129500,2025-11-07T01:46:32.051446,chart_data
2025-10-15,DakLak,129500,2025-11-07T01:46:32.055703,chart_data
2025-10-15,DakNong,129500,2025-11-07T01:46:32.059873,chart_data
2025-10-15,GiaLai,129500,2025-11-07T01:46:32.046951,chart_data
2025-10-15,LamDong,128500,2025-11-07T01:46:32.051452,chart_data
2025-10-16,DakLak,129500,2025-11-07T01:46:32.055709,chart_data
2025-10-16,DakNong,129500,2025-11-07T01:46:32.059879,chart_data
2025-10-16,GiaLai,129500,2025-11-07T01:46:32.046957,chart_data
2025-10-16,LamDong,128500,2025-11-07T01:46:32.051458,chart_data
2025-10-17,DakLak,129000,2025-11-07T01:46:32.055715,chart_data
2025-10-17,DakNong,129000,2025-11-07T01:46:32.059886,chart_data
2025-10-17,GiaLai,129000,2025-11-07T01:46:32.046963,chart_data
2025-10-17,LamDong,128000,2025-11-07T01:46:32.051464,chart_data
2025-10-18,DakLak,131000,2025-11-07T01:46:32.055721,chart_data
2025-10-18,DakNong,131000,2025-11-07T01:46:32.059892,chart_data
2025-10-18,GiaLai,131000,2025-11-07T01:46:32.046969,chart_data
2025-10-18,LamDong,130000,2025-11-07T01:46:32.051472,chart_data
2025-10-19,DakLak,130800,2025-11-07T01:46:32.055728,chart_data
2025-10-19,DakNong,131000,2025-11-07T01:46:32.059898,chart_data
2025-10-19,GiaLai,130800,2025-11-07T01:46:32.046977,chart_data
2025-10-19,LamDong,129800,2025-11-07T01:46:32.051479,chart_data
2025-10-20,DakLak,133000,2025-11-07T01:46:32.055735,chart_data
2025-10-20,DakNong,133000,2025-11-07T01:46:32.059904,chart_data
2025-10-20,GiaLai,132800,2025-11-07T01:46:32.046983,chart_data
2025-10-20,LamDong,132000,2025-11-07T01:46:32.051485,chart_data
2025-10-21,DakLak,132300,2025-11-07T01:46:32.055741,chart_data
2025-10-21,DakNong,132500,2025-11-07T01:46:32.059911,chart_data
2025-10-21,GiaLai,132300,2025-11-07T01:46:32.046989,chart_data
2025-10-21,LamDong,131000,2025-11-07T01:46:32.051491,chart_data
2025-10-22,DakLak,131000,2025-11-07T01:46:32.055747,chart_data
2025-10-22,DakNong,131000,2025-11-07T01:46:32.059917,chart_data
2025-10-22,GiaLai,131000,2025-11-07T01:46:32.046996,chart_data
2025-10-22,LamDong,129500,2025-11-07T01:46:32.051497,chart_data
2025-10-23,DakLak,131000,2025-11-07T01:46:32.055753,chart_data
2025-10-23,DakNong,131000,2025-11-07T01:46:32.059923,chart_data
2025-10-23,GiaLai,131000,2025-11-07T01:46:32.047002,chart_data
2025-10-23,LamDong,129500,2025-11-07T01:46:32.051503,chart_data
2025-10-24,DakLak,132000,2025-11-07T01:46:32.055759,chart_data
2025-10-24,DakNong,132000,2025-11-07T01:46:32.059929,chart_data
2025-10-24,GiaLai,132000,2025-11-07T01:46:32.047008,chart_data
2025-10-24,LamDong,130300,2025-11-07T01:46:32.051509,chart_data
2025-10-25,DakLak,131500,2025-11-07T01:46:32.055766,chart_data
2025-10-25,DakNong,131500,2025-11-07T01:46:32.059935,chart_data
2025-10-25,GiaLai,131500,2025-11-07T01:46:32.047016,chart_data
2025-10-25,LamDong,129800,2025-11-07T01:46:32.051516,chart_data
2025-10-26,DakLak,132500,2025-11-07T01:46:32.055772,chart_data
2025-10-26,DakNong,132500,2025-11-07T01:46:32.059941,chart_data
2025-10-26,GiaLai,132500,2025-11-07T01:46:32.047022,chart_data
2025-10-26,LamDong,130800,2025-11-07T01:46:32.051522,chart_data
2025-10-27,DakLak,133300,2025-11-07T01:46:32.055778,chart_data
2025-10-27,DakNong,133500,2025-11-07T01:46:32.059948,chart_data
2025-10-27,GiaLai,133300,2025-11-07T01:46:32.047029,chart_data
2025-10-27,LamDong,132200,2025-11-07T01:46:32.051528,chart_data
2025-10-28,DakLak,132000,2025-11-07T01:46:32.055784,chart_data
2025-10-28,DakNong,132200,2025-11-07T01:46:32.059955,chart_data
2025-10-28,GiaLai,132000,2025-11-07T01:46:32.047035,chart_data
2025-10-28,LamDong,131000,2025-11-07T01:46:32.051534,chart_data
2025-10-29,DakLak,134000,2025-11-07T01:46:32.055791,chart_data
2025-10-29,DakNong,134000,2025-11-07T01:46:32.059961,chart_data
2025-10-29,GiaLai,134000,2025-11-07T01:46:32.047041,chart_data
2025-10-29,LamDong,132800,2025-11-07T01:46:32.051540,chart_data
2025-10-30,DakLak,134000,2025-11-07T01:46:32.055797,chart_data
2025-10-30,DakNong,134000,2025-11-07T01:46:32.059967,chart_data
2025-10-30,GiaLai,134000,2025-11-07T01:46:32.047047,chart_data
2025-10-30,LamDong,132800,2025-11-07T01:46:32.051546,chart_data
2025-10-31,DakLak,134000,2025-11-07T01:46:32.055805,chart_data
2025-10-31,DakNong,134000,2025-11-07T01:46:32.059973,chart_data
2025-10-31,GiaLai,134000,2025-11-07T01:46:32.047053,chart_data
2025-10-31,LamDong,132600,2025-11-07T01:46:32.051552,chart_data
2025-11-01,DakLak,131500,2025-11-07T01:46:32.055813,chart_data
2025-11-01,DakNong,131500,2025-11-07T01:46:32.059979,chart_data
2025-11-01,GiaLai,131300,2025-11-07T01:46:32.047061,chart_data
2025-11-01,LamDong,129500,2025-11-07T01:46:32.051560,chart_data
2025-11-02,DakLak,129000,2025-11-07T01:46:32.055819,chart_data
2025-11-02,DakNong,129000,2025-11-07T01:46:32.059985,chart_data
2025-11-02,GiaLai,128800,2025-11-07T01:46:32.047067,chart_data
2025-11-02,LamDong,127000,2025-11-07T01:46:32.051566,chart_data
2025-11-03,DakLak,130500,2025-11-07T01:46:32.055825,chart_data
2025-11-03,DakNong,130500,2025-11-07T01:46:32.059991,chart_data
2025-11-03,GiaLai,130500,2025-11-07T01:46:32.047074,chart_data
2025-11-03,LamDong,128500,2025-11-07T01:46:32.051573,chart_data
2025-11-04,DakLak,130000,2025-11-07T01:46:32.055831,chart_data
2025-11-04,DakNong,130000,2025-11-07T01:46:32.059997,chart_data
2025-11-04,GiaLai,130000,2025-11-07T01:46:32.047080,chart_data
2025-11-04,LamDong,128000,2025-11-07T01:46:32.051579,chart_data
2025-11-05,DakLak,129500,2025-11-07T01:46:32.055838,chart_data
2025-11-05,DakNong,129500,2025-11-07T01:46:32.060004,chart_data
2025-11-05,GiaLai,129500,2025-11-07T01:46:32.047086,chart_data
2025-11-05,LamDong,127500,2025-11-07T01:46:32.051585,chart_data
2025-11-06,DakLak,129500,2025-11-07T01:46:32.055844,chart_data
2025-11-06,DakNong,129500,2025-11-07T01:46:32.060010,chart_data
2025-11-06,GiaLai,129500,2025-11-07T01:46:32.047092,chart_data
2025-11-06,LamDong,127500,2025-11-07T01:46:32.051591,chart_data
2025-11-07,DakLak,130000,2025-11-07T01:46:32.055850,chart_data
2025-11-07,DakNong,130000,2025-11-07T01:46:32.060016,chart_data
2025-11-07,GiaLai,130000,2025-11-07T01:46:32.047098,chart_data
2025-11-07,LamDong,128000,2025-11-07T01:46:32.051597,chart_data
2025-11-08,DakLak,133000,2025-11-07T01:46:32.055856,chart_data
2025-11-08,DakNong,133000,2025-11-07T01:46:32.060022,chart_data
2025-11-08,GiaLai,132800,2025-11-07T01:46:32.047105,chart_data
2025-11-08,LamDong,131000,2025-11-07T01:46:32.051604,chart_data
2025-11-09,DakLak,135000,2025-11-07T01:46:32.055863,chart_data
2025-11-09,DakNong,135000,2025-11-07T01:46:32.060028,chart_data
2025-11-09,GiaLai,134800,2025-11-07T01:46:32.047111,chart_data
2025-11-09,LamDong,133700,2025-11-07T01:46:32.051610,chart_data
2025-11-10,DakLak,134000,2025-11-07T01:46:32.055869,chart_data
2025-11-10,DakNong,134000,2025-11-07T01:46:32.060035,chart_data
2025-11-10,GiaLai,133800,2025-11-07T01:46:32.047118,chart_data
2025-11-10,LamDong,133000,2025-11-07T01:46:32.051616,chart_data
2025-11-11,DakLak,130500,2025-11-07T01:46:32.055875,chart_data
2025-11-11,DakNong,130500,2025-11-07T01:46:32.060042,chart_data
2025-11-11,GiaLai,130300,2025-11-07T01:46:32.047124,chart_data
2025-11-11,LamDong,129500,2025-11-07T01:46:32.051622,chart_data
2025-11-12,DakLak,129800,2025-11-07T01:46:32.055881,chart_data
2025-11-12,DakNong,129800,2025-11-07T01:46:32.060048,chart_data
2025-11-12,GiaLai,129600,2025-11-07T01:46:32.047130,chart_data
2025-11-12,LamDong,129000,2025-11-07T01:46:32.051629,chart_data
2025-11-13,DakLak,129800,2025-11-07T01:46:32.055888,chart_data
2025-11-13,DakNong,129800,2025-11-07T01:46:32.060054,chart_data
2025-11-13,GiaLai,129600,2025-11-07T01:46:32.047137,chart_data
2025-11-13,LamDong,129000,2025-11-07T01:46:32.051635,chart_data
2025-11-14,DakLak,131000,2025-11-07T01:46:32.055894,chart_data
2025-11-14,DakNong,131000,2025-11-07T01:46:32.060060,chart_data
2025-11-14,GiaLai,130800,2025-11-07T01:46:32.047143,chart_data
2025-11-14,LamDong,130000,2025-11-07T01:46:32.051641,chart_data
2025-11-15,DakLak,131300,2025-11-07T01:46:32.055902,chart_data
2025-11-15,DakNong,131500,2025-11-07T01:46:32.060067,chart_data
2025-11-15,GiaLai,131300,2025-11-07T01:46:32.047149,chart_data
2025-11-15,LamDong,130500,2025-11-07T01:46:32.051648,chart_data
2025-11-16,DakLak,134000,2025-11-07T01:46:32.055908,chart_data
2025-11-16,DakNong,134000,2025-11-07T01:46:32.060074,chart_data
2025-11-16,GiaLai,133800,2025-11-07T01:46:32.047155,chart_data
2025-11-16,LamDong,132500,2025-11-07T01:46:32.051655,chart_data
2025-11-17,DakLak,133000,2025-11-07T01:46:32.055914,chart_data
2025-11-17,DakNong,133000,2025-11-07T01:46:32.060080,chart_data
2025-11-17,GiaLai,132800,2025-11-07T01:46:32.047161,chart_data
2025-11-17,LamDong,131000,2025-11-07T01:46:32.051662,chart_data
2025-11-18,DakLak,133500,2025-11-07T01:46:32.055921,chart_data
2025-11-18,DakNong,133500,2025-11-07T01:46:32.060086,chart_data
2025-11-18,GiaLai,133300,2025-11-07T01:46:32.047168,chart_data
2025-11-18,LamDong,131500,2025-11-07T01:46:32.051669,chart_data
2025-11-19,DakLak,132000,2025-11-07T01:46:32.055927,chart_data
2025-11-19,DakNong,132000,2025-11-07T01:46:32.060092,chart_data
2025-11-19,GiaLai,131800,2025-11-07T01:46:32.047174,chart_data
2025-11-19,LamDong,130000,2025-11-07T01:46:32.051676,chart_data
2025-11-20,DakLak,132000,2025-11-07T01:46:32.055933,chart_data
2025-11-20,DakNong,132000,2025-11-07T01:46:32.060098,chart_data
2025-11-20,GiaLai,131800,2025-11-07T01:46:32.047183,chart_data
2025-11-20,LamDong,130000,2025-11-07T01:46:32.051682,chart_data
2025-11-21,DakLak,132700,2025-11-07T01:46:32.055940,chart_data
2025-11-21,DakNong,133000,2025-11-07T01:46:32.060104,chart_data
2025-11-21,GiaLai,132700,2025-11-07T01:46:32.047190,chart_data
2025-11-21,LamDong,131000,2025-11-07T01:46:32.051689,chart_data
2025-11-22,DakLak,134000,2025-11-07T01:46:32.055946,chart_data
2025-11-22,DakNong,134000,2025-11-07T01:46:32.060110,chart_data
2025-11-22,GiaLai,134000,2025-11-07T01:46:32.047196,chart_data
2025-11-22,LamDong,132700,2025-11-07T01:46:32.051695,chart_data
2025-11-23,DakLak,134000,2025-11-07T01:46:32.055952,chart_data
2025-11-23,DakNong,134000,2025-11-07T01:46:32.060117,chart_data
2025-11-23,GiaLai,134000,2025-11-07T01:46:32.047203,chart_data
2025-11-23,LamDong,132700,2025-11-07T01:46:32.051701,chart_data
2025-11-24,DakLak,135000,2025-11-07T01:46:32.055958,chart_data
2025-11-24,DakNong,135000,2025-11-07T01:46:32.060122,chart_data
2025-11-24,GiaLai,134800,2025-11-07T01:46:32.047209,chart_data
2025-11-24,LamDong,133700,2025-11-07T01:46:32.051707,chart_data
2025-11-25,DakLak,133500,2025-11-07T01:46:32.055965,chart_data
2025-11-25,DakNong,133500,2025-11-07T01:46:32.060129,chart_data
2025-11-25,GiaLai,133500,2025-11-07T01:46:32.047215,chart_data
2025-11-25,LamDong,132500,2025-11-07T01:46:32.051713,chart_data
2025-11-26,DakLak,133900,2025-11-07T01:46:32.055971,chart_data
2025-11-26,DakNong,134000,2025-11-07T01:46:32.060135,chart_data
2025-11-26,GiaLai,133900,2025-11-07T01:46:32.047221,chart_data
2025-11-26,LamDong,132900,2025-11-07T01:46:32.051719,chart_data
2025-11-27,DakLak,133900,2025-11-07T01:46:32.055977,chart_data
2025-11-27,DakNong,134000,2025-11-07T01:46:32.060141,chart_data
2025-11-27,GiaLai,133900,2025-11-07T01:46:32.047227,chart_data
2025-11-27,LamDong,132900,2025-11-07T01:46:32.051725,chart_data
2025-11-28,DakLak,133800,2025-11-07T01:46:32.055983,chart_data
2025-11-28,DakNong,134000,2025-11-07T01:46:32.060148,chart_data
2025-11-28,GiaLai,133800,2025-11-07T01:46:32.047233,chart_data
2025-11-28,LamDong,132900,2025-11-07T01:46:32.051731,chart_data
2025-11-29,DakLak,133700,2025-11-07T01:46:32.055989,chart_data
2025-11-29,DakNong,133800,2025-11-07T01:46:32.060154,chart_data
2025-11-29,GiaLai,133700,2025-11-07T01:46:32.047239,chart_data
2025-11-29,LamDong,132800,2025-11-07T01:46:32.051737,chart_data
2025-11-30,DakLak,135400,2025-11-07T01:46:32.055995,chart_data
2025-11-30,DakNong,135400,2025-11-07T01:46:32.060160,chart_data
2025-11-30,GiaLai,135300,2025-11-07T01:46:32.047245,chart_data
2025-11-30,LamDong,134400,2025-11-07T01:46:32.051744,chart_data
2025-12-01,DakLak,133400,2025-11-07T01:46:32.056002,chart_data
2025-12-01,DakNong,133400,2025-11-07T01:46:32.060166,chart_data
2025-12-01,GiaLai,133300,2025-11-07T01:46:32.047253,chart_data
2025-12-01,LamDong,132400,2025-11-07T01:46:32.051750,chart_data
2025-12-02,DakLak,132300,2025-11-07T01:46:32.056009,chart_data
2025-12-02,DakNong,132300,2025-11-07T01:46:32.060173,chart_data
2025-12-02,GiaLai,132300,2025-11-07T01:46:32.047259,chart_data
2025-12-02,LamDong,131300,2025-11-07T01:46:32.051756,chart_data
2025-12-03,DakLak,132300,2025-11-07T01:46:32.056016,chart_data
2025-12-03,DakNong,132300,2025-11-07T01:46:32.060179,chart_data
2025-12-03,GiaLai,132200,2025-11-07T01:46:32.047266,chart_data
2025-12-03,LamDong,131200,2025-11-07T01:46:32.051764,chart_data
2025-12-04,DakLak,132300,2025-11-07T01:46:32.056022,chart_data
2025-12-04,DakNong,132300,2025-11-07T01:46:32.060185,chart_data
2025-12-04,GiaLai,132200,2025-11-07T01:46:32.047272,chart_data
2025-12-04,LamDong,131200,2025-11-07T01:46:32.051770,chart_data
2025-12-05,DakLak,133000,2025-11-07T01:46:32.056028,chart_data
2025-12-05,DakNong,133000,2025-11-07T01:46:32.060191,chart_data
2025-12-05,GiaLai,132800,2025-11-07T01:46:32.047278,chart_data
2025-12-05,LamDong,132000,2025-11-07T01:46:32.051776,chart_data
2025-12-06,DakLak,132300,2025-11-07T01:46:32.056035,chart_data
2025-12-06,DakNong,132300,2025-11-07T01:46:32.060197,chart_data
2025-12-06,GiaLai,132200,2025-11-07T01:46:32.047284,chart_data
2025-12-06,LamDong,131200,2025-11-07T01:46:32.051783,chart_data
2025-12-07,DakLak,133500,2025-11-07T01:46:32.056041,chart_data
2025-12-07,DakNong,133600,2025-11-07T01:46:32.060203,chart_data
2025-12-07,GiaLai,133500,2025-11-07T01:46:32.047290,chart_data
2025-12-07,LamDong,132300,2025-11-07T01:46:32.051789,chart_data
2025-12-08,DakLak,133500,2025-11-07T01:46:32.056047,chart_data
2025-12-08,DakNong,133600,2025-11-07T01:46:32.060209,chart_data
2025-12-08,GiaLai,133500,2025-11-07T01:46:32.047297,chart_data
2025-12-08,LamDong,132500,2025-11-07T01:46:32.051795,chart_data
2025-12-09,DakLak,131000,2025-11-07T01:46:32.056055,chart_data
2025-12-09,DakNong,131200,2025-11-07T01:46:32.060215,chart_data
2025-12-09,GiaLai,131000,2025-11-07T01:46:32.047303,chart_data
2025-12-09,LamDong,130200,2025-11-07T01:46:32.051801,chart_data
2025-12-10,DakLak,127200,2025-11-07T01:46:32.056062,chart_data
2025-12-10,DakNong,127200,2025-11-07T01:46:32.060221,chart_data
2025-12-10,GiaLai,127000,2025-11-07T01:46:32.047309,chart_data
2025-12-10,LamDong,126000,2025-11-07T01:46:32.051807,chart_data
2025-12-11,DakLak,127200,2025-11-07T01:46:32.056069,chart_data
2025-12-11,DakNong,127200,2025-11-07T01:46:32.060228,chart_data
2025-12-11,GiaLai,127000,2025-11-07T01:46:32.047315,chart_data
2025-12-11,LamDong,126000,2025-11-07T01:46:32.051814,chart_data
2025-12-12,DakLak,127200,2025-11-07T01:46:32.056075,chart_data
2025-12-12,DakNong,127200,2025-11-07T01:46:32.060234,chart_data
2025-12-12,GiaLai,127000,2025-11-07T01:46:32.047323,chart_data
2025-12-12,LamDong,126000,2025-11-07T01:46:32.051820,chart_data
2025-12-13,DakLak,120000,2025-11-07T01:46:32.056081,chart_data
2025-12-13,DakNong,120000,2025-11-07T01:46:32.060240,chart_data
2025-12-13,GiaLai,120000,2025-11-07T01:46:32.047329,chart_data
2025-12-13,LamDong,118000,2025-11-07T01:46:32.051826,chart_data
2025-12-14,DakLak,118000,2025-11-07T01:46:32.056087,chart_data
2025-12-14,DakNong,118000,2025-11-07T01:46:32.060246,chart_data
2025-12-14,GiaLai,118000,2025-11-07T01:46:32.047336,chart_data
2025-12-14,LamDong,116000,2025-11-07T01:46:32.051832,chart_data
2025-12-15,DakLak,121000,2025-11-07T01:46:32.056093,chart_data
2025-12-15,DakNong,121000,2025-11-07T01:46:32.060252,chart_data
2025-12-15,GiaLai,121000,2025-11-07T01:46:32.047342,chart_data
2025-12-15,LamDong,119300,2025-11-07T01:46:32.051839,chart_data
2025-12-16,DakLak,123000,2025-11-07T01:46:32.056101,chart_data
2025-12-16,DakNong,123000,2025-11-07T01:46:32.060258,chart_data
2025-12-16,GiaLai,123000,2025-11-07T01:46:32.047349,chart_data
2025-12-16,LamDong,121500,2025-11-07T01:46:32.051845,chart_data
2025-12-17,DakLak,125000,2025-11-07T01:46:32.056107,chart_data
2025-12-17,DakNong,125000,2025-11-07T01:46:32.060266,chart_data
2025-12-17,GiaLai,125000,2025-11-07T01:46:32.047355,chart_data
2025-12-17,LamDong,123700,2025-11-07T01:46:32.051851,chart_data
2025-12-18,DakLak,125000,2025-11-07T01:46:32.056113,chart_data
2025-12-18,DakNong,125000,2025-11-07T01:46:32.060272,chart_data
2025-12-18,GiaLai,125000,2025-11-07T01:46:32.047361,chart_data
2025-12-18,LamDong,123700,2025-11-07T01:46:32.051857,chart_data
2025-12-19,DakLak,125000,2025-11-07T01:46:32.056120,chart_data
2025-12-19,DakNong,125200,2025-11-07T01:46:32.060278,chart_data
2025-12-19,GiaLai,125000,2025-11-07T01:46:32.047368,chart_data
2025-12-19,LamDong,124300,2025-11-07T01:46:32.051866,chart_data
2025-12-20,DakLak,130200,2025-11-07T01:46:32.056126,chart_data
2025-12-20,DakNong,130200,2025-11-07T01:46:32.060285,chart_data
2025-12-20,GiaLai,130000,2025-11-07T01:46:32.047375,chart_data
